DATE,HOUR,TEMPC
2015-03-19,17,17.991095134805537
2015-03-19,18,23.413421481438466
2015-03-19,19,20.334471586510382
2015-03-19,20,22.623302868204213
2015-03-19,21,25.838234739413217
2015-03-19,22,23.29183507501256
2015-03-19,23,21.35832260787505
2015-03-20,0,24.163643735113148
2015-03-20,1,20.34463451443622
2015-03-20,2,22.099870069209462
2015-03-20,3,17.602191576925602
2015-03-20,4,18.207343683245067
2015-03-20,5,16.148890196592053
2015-03-20,6,13.814607001001589
2015-03-20,7,13.992481356155356
2015-03-20,8,14.962180705827446
2015-03-20,9,16.1247749020446
2015-03-20,10,13.896651457677722
2015-03-20,11,12.283411360286117
2015-03-20,12,6.552112715813383
2015-03-20,13,7.928298267254326
2015-03-20,14,11.363290442954874
2015-03-20,15,14.054399079961115
2015-03-20,16,11.1454663223204
2015-03-20,17,10.100584966406377
2015-03-20,18,15.579947186449616
2015-03-20,19,10.392009908424988
2015-03-20,20,13.322720121169294
2015-03-20,21,15.040151230106602
2015-03-20,22,9.983760317775944
2015-03-20,23,9.737881663178248
2015-03-21,0,15.40083421115922
2015-03-21,1,9.95130321743254
2015-03-21,2,13.609734611429136
2015-03-21,3,10.732212055005146
2015-03-21,4,11.149024677583505
2015-03-21,5,18.307874668739927
2015-03-21,6,12.84975747329927
2015-03-21,7,16.496645857335633
2015-03-21,8,9.933695749014912
2015-03-21,9,14.327297271817525
2015-03-21,10,11.55128744351823
2015-03-21,11,8.418506755201781
2015-03-21,12,9.876410215500153
2015-03-21,13,13.1599844791684
2015-03-21,14,6.844061294608056
2015-03-21,15,12.575095827055778
2015-03-21,16,11.903713951752092
2015-03-21,17,15.80442199220758
2015-03-21,18,21.88704582766401
2015-03-21,19,15.401917483602436
2015-03-21,20,13.718714682854593
2015-03-21,21,16.544209025645173
2015-03-21,22,17.606585567651983
2015-03-21,23,14.644623277099573
2015-03-22,0,16.166408201852462
2015-03-22,1,16.68477247204159
2015-03-22,2,14.208958879548614
2015-03-22,3,15.504309143568316
2015-03-22,4,10.96749543567726
2015-03-22,5,8.781752084259633
2015-03-22,6,10.707805907299209
2015-03-22,7,12.996276244873917
2015-03-22,8,13.18986528697957
2015-03-22,9,11.589397679264453
2015-03-22,10,15.911341675650736
2015-03-22,11,12.113477097750229
2015-03-22,12,11.647418366154392
2015-03-22,13,11.5270046435311
2015-03-22,14,14.457077911804914
2015-03-22,15,15.294069866803484
2015-03-22,16,16.235055911537998
2015-03-22,17,19.581442134258968
2015-03-22,18,20.96393402753543
2015-03-22,19,18.14227250499412
2015-03-22,20,18.93303454418128
2015-03-22,21,24.04973280681164
2015-03-22,22,18.299755208681447
2015-03-22,23,19.91043433041855
2015-03-23,0,13.860811318769018
2015-03-23,1,17.41067690993942
2015-03-23,2,11.816727501188776
2015-03-23,3,14.8386514496659
2015-03-23,4,18.32536715538802
2015-03-23,5,16.294160626051955
2015-03-23,6,14.26997509088974
2015-03-23,7,13.534485373071671
2015-03-23,8,10.424402890115116
2015-03-23,9,9.54358518008375
2015-03-23,10,11.972410859325606
2015-03-23,11,10.30675901303027
2015-03-23,12,11.517086148517844
2015-03-23,13,10.723297286702618
2015-03-23,14,19.64985050083171
2015-03-23,15,10.583333234237212
2015-03-23,16,16.58963356588395
2015-03-23,17,21.35068843672838
2015-03-23,18,17.679552778920335
2015-03-23,19,22.302917832615748
2015-03-23,20,18.202183944826324
2015-03-23,21,23.81545627924418
2015-03-23,22,20.05250516597994
2015-03-23,23,22.77200675793132
2015-03-24,0,17.833011158852447
2015-03-24,1,16.390904648762678
2015-03-24,2,20.047062462167847
2015-03-24,3,17.553120990031353
2015-03-24,4,16.970702368166116
2015-03-24,5,18.15544891186381
2015-03-24,6,17.705502774072908
2015-03-24,7,15.740092997271368
2015-03-24,8,15.473260028600285
2015-03-24,9,12.3442962604595
2015-03-24,10,17.79047509956799
2015-03-24,11,15.739405852569394
2015-03-24,12,17.956552926903587
2015-03-24,13,18.31543313931712
2015-03-24,14,22.85529311114997
2015-03-24,15,27.3419539692844
2015-03-24,16,26.53501942108061
2015-03-24,17,26.99145337615485
2015-03-24,18,23.033861773377925
2015-03-24,19,32.04099363925284
2015-03-24,20,25.269188426986545
2015-03-24,21,26.62205315003482
2015-03-24,22,27.33587560707963
2015-03-24,23,25.26049867071369
2015-03-25,0,23.128651467996693
2015-03-25,1,23.07194968626224
2015-03-25,2,23.46534377044331
2015-03-25,3,19.716384329723983
2015-03-25,4,16.43794784614175
2015-03-25,5,22.44275086919236
2015-03-25,6,16.56726160255543
2015-03-25,7,14.328683880787242
2015-03-25,8,20.86233071343393
2015-03-25,9,14.479302499603651
2015-03-25,10,17.706328467772806
2015-03-25,11,19.38345219507684
2015-03-25,12,17.231167169178864
2015-03-25,13,18.01040241572948
2015-03-25,14,17.414070025674334
2015-03-25,15,22.043204429813915
2015-03-25,16,20.024540417625047
2015-03-25,17,17.646868297228888
2015-03-25,18,25.582912052343826
2015-03-25,19,26.410885412528447
2015-03-25,20,33.57486063394618
2015-03-25,21,27.13607502218025
2015-03-25,22,28.33122983390719
2015-03-25,23,25.415892026352783
2015-03-26,0,28.50196114675231
2015-03-26,1,25.06573835249969
2015-03-26,2,24.01892677961292
2015-03-26,3,20.768356905399312
2015-03-26,4,17.889695320889288
2015-03-26,5,20.58689849012309
2015-03-26,6,15.493612969210748
2015-03-26,7,16.66159973167111
2015-03-26,8,12.950401611291854
2015-03-26,9,9.571247695916426
2015-03-26,10,10.330121161220571
2015-03-26,11,9.652500744278932
2015-03-26,12,12.181134456594624
2015-03-26,13,14.338947525294962
2015-03-26,14,14.928583061401069
2015-03-26,15,16.874058054466285
2015-03-26,16,10.687670409843838
2015-03-26,17,16.746086353980864
2015-03-26,18,15.687137248640482
2015-03-26,19,18.0626164413186
2015-03-26,20,19.006850587322887
2015-03-26,21,17.709164250479287
2015-03-26,22,17.90648798467549
2015-03-26,23,19.62551967055848
2015-03-27,0,16.120227714394247
2015-03-27,1,14.470919603409998
2015-03-27,2,13.51496969963184
2015-03-27,3,5.895403696124589
2015-03-27,4,7.971370793915876
2015-03-27,5,10.15635944907665
2015-03-27,6,11.294547928231616
2015-03-27,7,9.482291847935674
2015-03-27,8,9.82422088734177
2015-03-27,9,8.80149977897559
2015-03-27,10,9.099185209384297
2015-03-27,11,14.115844396931193
2015-03-27,12,7.46911553135526
2015-03-27,13,12.172213717372044
2015-03-27,14,18.20231886453221
2015-03-27,15,16.71534448423116
2015-03-27,16,18.76510855077007
2015-03-27,17,19.68999092814223
2015-03-27,18,19.066717725861928
2015-03-27,19,17.59433594234432
2015-03-27,20,21.247375899421986
2015-03-27,21,19.75665677316688
2015-03-27,22,22.67367547558725
2015-03-27,23,11.920875435251348
2015-03-28,0,13.519457374869974
2015-03-28,1,14.150611747965682
2015-03-28,2,10.696808992607547
2015-03-28,3,9.529528846878684
2015-03-28,4,11.711427502668526
2015-03-28,5,9.549861439778391
2015-03-28,6,11.58967982359435
2015-03-28,7,7.024802644984182
2015-03-28,8,4.103659664540463
2015-03-28,9,4.665921680481367
2015-03-28,10,11.240260627647354
2015-03-28,11,10.89659373199203
2015-03-28,12,5.5514291751510285
2015-03-28,13,7.019807025707111
2015-03-28,14,13.571151017802231
2015-03-28,15,15.73407112154999
2015-03-28,16,20.598607688400254
2015-03-28,17,25.117251395298148
2015-03-28,18,27.178593427110496
2015-03-28,19,28.73636730493135
2015-03-28,20,24.67639000366445
2015-03-28,21,27.420393954557728
2015-03-28,22,26.08119837480202
2015-03-28,23,30.906605385144744
2015-03-29,0,24.77876885776844
2015-03-29,1,20.04249719171781
2015-03-29,2,14.983538003313663
2015-03-29,3,23.68919851365045
2015-03-29,4,17.865145054142005
2015-03-29,5,17.272790112374533
2015-03-29,6,19.336784297306725
2015-03-29,7,12.98316719581494
2015-03-29,8,10.894602032985697
2015-03-29,9,13.377615121841467
2015-03-29,10,12.535815945508933
2015-03-29,11,7.228795696674336
2015-03-29,12,9.639301470431262
2015-03-29,13,16.492162555364832
2015-03-29,14,19.17894739919208
2015-03-29,15,19.83442729127961
2015-03-29,16,17.981595489325738
2015-03-29,17,19.04915361545659
2015-03-29,18,23.392632692703444
2015-03-29,19,24.22982166863636
2015-03-29,20,28.735423514322253
2015-03-29,21,25.93899222303914
2015-03-29,22,31.35507932718056
2015-03-29,23,26.90901806287671
2015-03-30,0,23.876925266612755
2015-03-30,1,24.797233518001462
2015-03-30,2,19.71853669661436
2015-03-30,3,27.123585890598488
2015-03-30,4,22.185199349580536
2015-03-30,5,17.651886661571435
2015-03-30,6,13.5683398730831
2015-03-30,7,14.092015263063516
2015-03-30,8,16.22749173761904
2015-03-30,9,17.940605997700263
2015-03-30,10,17.123998040307615
2015-03-30,11,16.400311367905278
2015-03-30,12,15.649696793622516
2015-03-30,13,15.772434554399572
2015-03-30,14,21.98402996035644
2015-03-30,15,16.175132007331012
2015-03-30,16,18.83472559737229
2015-03-30,17,20.05443869431385
2015-03-30,18,24.620621092032994
2015-03-30,19,23.25652454108633
2015-03-30,20,25.5550880101985
2015-03-30,21,19.40619559433471
2015-03-30,22,20.62291860686441
2015-03-30,23,22.62605331721879
2015-03-31,0,20.43321748271933
2015-03-31,1,19.3506788704891
2015-03-31,2,18.250943989927173
2015-03-31,3,20.26565111680461
2015-03-31,4,17.72393117258393
2015-03-31,5,21.330328607809587
2015-03-31,6,15.716790510153556
2015-03-31,7,16.3165362808619
2015-03-31,8,17.265765250907293
2015-03-31,9,17.173572869654258
2015-03-31,10,15.747869412054548
2015-03-31,11,15.73135419356968
2015-03-31,12,16.696463609484525
2015-03-31,13,18.93855237718392
2015-03-31,14,25.44679147264392
2015-03-31,15,22.359903897978395
2015-03-31,16,23.2131988524426
2015-03-31,17,28.04023772798305
2015-03-31,18,26.85782673132046
2015-03-31,19,31.56707604822289
2015-03-31,20,30.504264648222733
2015-03-31,21,29.14378971784893
2015-03-31,22,30.76775436215713
2015-03-31,23,24.75531740934801
2015-04-01,0,26.22816422943957
2015-04-01,1,25.84701183032433
2015-04-01,2,23.267986202073327
2015-04-01,3,21.769784121352124
2015-04-01,4,20.766996091710773
2015-04-01,5,21.043728358084586
2015-04-01,6,23.324538802019976
2015-04-01,7,16.328862745978235
2015-04-01,8,15.31423465916889
2015-04-01,9,19.22892429346761
2015-04-01,10,22.399991184270093
2015-04-01,11,14.881960520254134
2015-04-01,12,21.92231039369513
2015-04-01,13,22.503122377316977
2015-04-01,14,27.405738881468835
2015-04-01,15,21.828938409129552
2015-04-01,16,21.400299865668977
2015-04-01,17,25.69480478114292
2015-04-01,18,22.773609374704307
2015-04-01,19,25.84794310588636
2015-04-01,20,25.031723334198865
2015-04-01,21,25.1276139544612
2015-04-01,22,27.03287695829988
2015-04-01,23,19.82587044556108
2015-04-02,0,27.359213931517097
2015-04-02,1,29.139745914356546
2015-04-02,2,22.233673914212947
2015-04-02,3,22.257557587411085
2015-04-02,4,20.354462590748827
2015-04-02,5,22.51934056191041
2015-04-02,6,19.95937580663597
2015-04-02,7,19.23502107474836
2015-04-02,8,19.598317119854947
2015-04-02,9,19.74843552084997
2015-04-02,10,13.421736085362998
2015-04-02,11,22.49313565754489
2015-04-02,12,18.81422069951868
2015-04-02,13,24.73013689181188
2015-04-02,14,20.59979666730012
2015-04-02,15,26.477079883136405
2015-04-02,16,27.55223743302368
2015-04-02,17,22.47209406065492
2015-04-02,18,30.96056596925961
2015-04-02,19,26.94361423555312
2015-04-02,20,30.48930933249791
2015-04-02,21,26.57132982368774
2015-04-02,22,28.78193449257679
2015-04-02,23,31.43224310925352
2015-04-03,0,24.250625093025945
2015-04-03,1,20.393870655225463
2015-04-03,2,26.29414927618283
2015-04-03,3,20.686547178456323
2015-04-03,4,24.321277515233213
2015-04-03,5,19.675145479878207
2015-04-03,6,23.00822598453695
2015-04-03,7,20.397084497095907
2015-04-03,8,24.242005369852127
2015-04-03,9,20.700345174248085
2015-04-03,10,20.585121657833863
2015-04-03,11,25.581786723598924
2015-04-03,12,22.64711609864933
2015-04-03,13,23.252623374680336
2015-04-03,14,23.02351243774321
2015-04-03,15,16.959173126549505
2015-04-03,16,16.60318084738527
2015-04-03,17,21.518047084847748
2015-04-03,18,20.074761163886343
2015-04-03,19,24.81810459096301
2015-04-03,20,19.919376396148923
2015-04-03,21,22.363131084361992
2015-04-03,22,18.990421684798545
2015-04-03,23,21.05958636438386
2015-04-04,0,18.566281942000888
2015-04-04,1,17.768737063305704
2015-04-04,2,15.847063255179703
2015-04-04,3,13.767485731306554
2015-04-04,4,19.926557109542788
2015-04-04,5,10.656711738981173
2015-04-04,6,13.874824288166316
2015-04-04,7,11.57184229457012
2015-04-04,8,10.502195732040208
2015-04-04,9,12.541545988338422
2015-04-04,10,11.268148400567108
2015-04-04,11,9.480954663426369
2015-04-04,12,9.171561266791535
2015-04-04,13,11.961364208549162
2015-04-04,14,14.679646892495676
2015-04-04,15,14.053984613468206
2015-04-04,16,20.802515751674253
2015-04-04,17,18.395844763621
2015-04-04,18,18.829322426336123
2015-04-04,19,17.698550365731485
2015-04-04,20,17.378803685872526
2015-04-04,21,17.892489560206446
2015-04-04,22,15.255381463216668
2015-04-04,23,17.62187263535404
2015-04-05,0,13.30965119868645
2015-04-05,1,18.14223768238007
2015-04-05,2,17.855340742400166
2015-04-05,3,17.94011135551511
2015-04-05,4,16.52707936728694
2015-04-05,5,14.728250632407244
2015-04-05,6,11.029125270677447
2015-04-05,7,16.630064351377822
2015-04-05,8,10.938929631338006
2015-04-05,9,11.869429342692554
2015-04-05,10,11.17593319017166
2015-04-05,11,3.6470823257386216
2015-04-05,12,6.265024834333266
2015-04-05,13,2.621597769664396
2015-04-05,14,11.178491864961249
2015-04-05,15,14.695960042733091
2015-04-05,16,13.381429349436036
2015-04-05,17,8.587018888101218
2015-04-05,18,14.032676102487908
2015-04-05,19,14.15992917993261
2015-04-05,20,11.883835704389137
2015-04-05,21,11.322404995429606
2015-04-05,22,16.164830228394152
2015-04-05,23,11.509131854841309
2015-04-06,0,18.77323701194598
2015-04-06,1,13.905381501688463
2015-04-06,2,16.553272173341206
2015-04-06,3,17.424208912100234
2015-04-06,4,13.387545113547398
2015-04-06,5,14.851117620476677
2015-04-06,6,17.630980655332465
2015-04-06,7,15.368789563978922
2015-04-06,8,19.20478408842441
2015-04-06,9,15.198951977769374
2015-04-06,10,17.711971850282488
2015-04-06,11,17.831143943236878
2015-04-06,12,16.311870154916132
2015-04-06,13,19.948261600903454
2015-04-06,14,20.942902850050988
2015-04-06,15,23.534912375186448
2015-04-06,16,21.23271823498236
2015-04-06,17,29.94941868102621
2015-04-06,18,32.21403586125536
2015-04-06,19,27.26059974186818
2015-04-06,20,27.11074985846352
2015-04-06,21,25.29429373955329
2015-04-06,22,26.81063719994051
2015-04-06,23,23.61870958408877
2015-04-07,0,29.92647626311735
2015-04-07,1,26.63967052646516
2015-04-07,2,23.065316731099266
2015-04-07,3,22.46591546447484
2015-04-07,4,24.24396919581449
2015-04-07,5,20.55525297138505
2015-04-07,6,23.42059092220218
2015-04-07,7,20.58524336361578
2015-04-07,8,23.89465685255723
2015-04-07,9,19.397589764509576
2015-04-07,10,21.129879546766343
2015-04-07,11,20.979774187128577
2015-04-07,12,20.99122472594797
2015-04-07,13,23.52353711504948
2015-04-07,14,23.940509420501947
2015-04-07,15,24.59610590024721
2015-04-07,16,21.19543357909373
2015-04-07,17,20.97117884206354
2015-04-07,18,25.85488082046637
2015-04-07,19,28.33098520728663
2015-04-07,20,23.161360618672205
2015-04-07,21,25.71228500386455
2015-04-07,22,25.3287136395292
2015-04-07,23,25.58248320088392
2015-04-08,0,23.23802952932974
2015-04-08,1,21.080416924985087
2015-04-08,2,25.34214358456741
2015-04-08,3,18.92224248510445
2015-04-08,4,23.62654072997772
2015-04-08,5,22.547808285627948
2015-04-08,6,21.02616440527797
2015-04-08,7,23.759018140905376
2015-04-08,8,21.38653189315348
2015-04-08,9,15.516897509109471
2015-04-08,10,19.88705780448823
2015-04-08,11,20.152331514157428
2015-04-08,12,20.513472804798663
2015-04-08,13,21.39686051330652
2015-04-08,14,19.86443210650484
2015-04-08,15,22.667816263636087
2015-04-08,16,24.363381439449487
2015-04-08,17,23.65248872697921
2015-04-08,18,24.029373298626933
2015-04-08,19,23.239423506678428
2015-04-08,20,25.510401501532744
2015-04-08,21,17.651013632674058
2015-04-08,22,21.944635821159547
2015-04-08,23,22.96468183525053
2015-04-09,0,23.24906517942503
2015-04-09,1,25.77853420092216
2015-04-09,2,20.60525720460853
2015-04-09,3,25.67560595595068
2015-04-09,4,25.42906525992497
2015-04-09,5,18.285437711291326
2015-04-09,6,19.61032333054427
2015-04-09,7,19.84798565859854
2015-04-09,8,12.571801787301537
2015-04-09,9,23.16768391040678
2015-04-09,10,16.55043422982871
2015-04-09,11,24.107994219594254
2015-04-09,12,21.35785294795784
2015-04-09,13,22.86046029289721
2015-04-09,14,24.15846668880765
2015-04-09,15,24.840844547837985
2015-04-09,16,24.816780921242533
2015-04-09,17,25.805961511974672
2015-04-09,18,24.51900203370855
2015-04-09,19,26.027084508028043
2015-04-09,20,24.98955350706376
2015-04-09,21,26.60195169017761
2015-04-09,22,29.151847896956223
2015-04-09,23,23.99154765851396
2015-04-10,0,19.231259203706
2015-04-10,1,22.32203819925537
2015-04-10,2,18.96955980762021
2015-04-10,3,18.250873662372666
2015-04-10,4,11.9662778279664
2015-04-10,5,15.39770972854699
2015-04-10,6,16.55005711303297
2015-04-10,7,17.05404350136026
2015-04-10,8,15.067820984314064
2015-04-10,9,10.070924160368358
2015-04-10,10,12.017785014365266
2015-04-10,11,12.781931484360875
2015-04-10,12,14.537332234402497
2015-04-10,13,11.056401671773656
2015-04-10,14,9.0507542666914
2015-04-10,15,14.806620148123928
2015-04-10,16,14.508155933179356
2015-04-10,17,14.696551736207391
2015-04-10,18,20.109963118969297
2015-04-10,19,16.759088278038043
2015-04-10,20,18.576075623157173
2015-04-10,21,20.95216792292468
2015-04-10,22,17.813630767973248
2015-04-10,23,19.754920907590872
2015-04-11,0,15.898506985757573
2015-04-11,1,19.788650341070184
2015-04-11,2,16.4905347801256
2015-04-11,3,17.518133794371547
2015-04-11,4,15.023349092706027
2015-04-11,5,9.21004166054251
2015-04-11,6,14.19054669767658
2015-04-11,7,12.653317474423346
2015-04-11,8,13.297648173693766
2015-04-11,9,14.325199944702256
2015-04-11,10,11.892822680556232
2015-04-11,11,14.431020194810149
2015-04-11,12,13.49067950176896
2015-04-11,13,14.67273383401361
2015-04-11,14,16.484713367212223
2015-04-11,15,20.24604718188963
2015-04-11,16,20.52538647537759
2015-04-11,17,19.11793180506424
2015-04-11,18,21.60396531564748
2015-04-11,19,19.82996983645264
2015-04-11,20,25.699777461620048
2015-04-11,21,25.89431563012186
2015-04-11,22,23.48811552004662
2015-04-11,23,27.09529907366849
2015-04-12,0,23.456402151366767
2015-04-12,1,24.55611278006823
2015-04-12,2,20.016752254928747
2015-04-12,3,16.58426087000008
2015-04-12,4,16.47517428492462
2015-04-12,5,21.059058739052823
2015-04-12,6,17.518456173335636
2015-04-12,7,18.42616255288707
2015-04-12,8,20.19818784036802
2015-04-12,9,14.472316086108306
2015-04-12,10,19.17271770184788
2015-04-12,11,20.62412648754268
2015-04-12,12,18.13654789395011
2015-04-12,13,17.078380512336874
2015-04-12,14,23.048661353231253
2015-04-12,15,20.27961639337156
2015-04-12,16,26.55216527608717
2015-04-12,17,21.02469753716581
2015-04-12,18,24.83413523797424
2015-04-12,19,27.531078532629948
2015-04-12,20,21.3155737124398
2015-04-12,21,25.739368385249552
2015-04-12,22,27.564101745241324
2015-04-12,23,29.11855220252538
2015-04-13,0,23.92204666983682
2015-04-13,1,28.1302426411671
2015-04-13,2,21.97150767530277
2015-04-13,3,19.40478862993021
2015-04-13,4,24.34009650952249
2015-04-13,5,18.47015399676688
2015-04-13,6,22.84278541809089
2015-04-13,7,21.144619985388164
2015-04-13,8,24.125361937745986
2015-04-13,9,22.573255769476447
2015-04-13,10,26.50470631105033
2015-04-13,11,19.98332168189433
2015-04-13,12,22.782702243895503
2015-04-13,13,18.87752868784733
2015-04-13,14,19.22349232651673
2015-04-13,15,24.583842974011308
2015-04-13,16,17.213506470824463
2015-04-13,17,18.454941797464787
2015-04-13,18,18.217967374839773
2015-04-13,19,15.983563991737142
2015-04-13,20,23.311355936213342
2015-04-13,21,19.592638868816003
2015-04-13,22,18.408302017473577
2015-04-13,23,15.221996840066016
2015-04-14,0,18.51639561221185
2015-04-14,1,15.515201515736392
2015-04-14,2,15.840532768484858
2015-04-14,3,15.089033386843994
2015-04-14,4,12.903313660258252
2015-04-14,5,14.26291099955776
2015-04-14,6,12.588392334559774
2015-04-14,7,15.125153060237931
2015-04-14,8,13.135592007910484
2015-04-14,9,15.43231253815852
2015-04-14,10,13.54025734493868
2015-04-14,11,14.711904917482448
2015-04-14,12,14.51719031784941
2015-04-14,13,15.072414510576136
2015-04-14,14,11.121730855956036
2015-04-14,15,11.491851727284825
2015-04-14,16,11.903397236085675
2015-04-14,17,16.092717612090023
2015-04-14,18,16.29015350761281
2015-04-14,19,13.788711681386204
2015-04-14,20,14.909649642277994
2015-04-14,21,13.676973832601686
2015-04-14,22,12.132813898619403
2015-04-14,23,14.957146365091546
2015-04-15,0,16.8318478990842
2015-04-15,1,17.526322067751448
2015-04-15,2,19.57188086641378
2015-04-15,3,15.206785406800597
2015-04-15,4,17.493396134023723
2015-04-15,5,11.811924286241233
2015-04-15,6,18.84156138739685
2015-04-15,7,13.9482636934299
2015-04-15,8,12.758103695790275
2015-04-15,9,11.577711491679464
2015-04-15,10,15.244736045700906
2015-04-15,11,13.283664545590517
2015-04-15,12,15.635036177041137
2015-04-15,13,14.552102627097918
2015-04-15,14,13.696059037962227
2015-04-15,15,19.28493933155511
2015-04-15,16,12.290313593771057
2015-04-15,17,22.80569577259999
2015-04-15,18,22.054518695535965
2015-04-15,19,23.8353477168612
2015-04-15,20,21.957546870573744
2015-04-15,21,23.9713055738731
2015-04-15,22,23.80184615402905
2015-04-15,23,23.488258412729568
2015-04-16,0,21.53186834750521
2015-04-16,1,19.864426968073293
2015-04-16,2,17.405976827793328
2015-04-16,3,16.279206362004974
2015-04-16,4,17.722561040242955
2015-04-16,5,15.53454784495283
2015-04-16,6,11.347302885763868
2015-04-16,7,15.592700740229215
2015-04-16,8,13.631380443083804
2015-04-16,9,10.487514547156648
2015-04-16,10,13.998635100477289
2015-04-16,11,12.437649593269866
2015-04-16,12,18.67026586763116
2015-04-16,13,17.484561144795727
2015-04-16,14,23.0975850499944
2015-04-16,15,20.3000377004576
2015-04-16,16,26.431420741489585
2015-04-16,17,21.10840843893076
2015-04-16,18,25.34031379563053
2015-04-16,19,21.6032213219008
2015-04-16,20,21.73142790391993
2015-04-16,21,21.81357564050156
2015-04-16,22,23.33925557210868
2015-04-16,23,28.68350080436914
2015-04-17,0,20.74330321832432
2015-04-17,1,23.67832683127235
2015-04-17,2,19.94381471266653
2015-04-17,3,20.86518396578852
2015-04-17,4,17.795618226176313
2015-04-17,5,19.42821469288608
2015-04-17,6,14.184283166423118
2015-04-17,7,14.902863043707994
2015-04-17,8,15.204395114581336
2015-04-17,9,20.151919498242734
2015-04-17,10,18.45193671974828
2015-04-17,11,15.450026916722589
2015-04-17,12,19.32079834566889
2015-04-17,13,15.253883612943726
2015-04-17,14,14.184049388067589
2015-04-17,15,13.42961409117685
2015-04-17,16,20.19507662439952
2015-04-17,17,25.289869898915967
2015-04-17,18,23.88020267694642
2015-04-17,19,27.0810941130877
2015-04-17,20,24.254142446704822
2015-04-17,21,21.25239534927407
2015-04-17,22,18.80220830909033
2015-04-17,23,18.320500878080583
2015-04-18,0,21.90775190006415
2015-04-18,1,16.192353013575605
2015-04-18,2,15.894795020909823
2015-04-18,3,17.791398709031807
2015-04-18,4,16.16279126252681
2015-04-18,5,19.492898000583875
2015-04-18,6,17.405974439604346
2015-04-18,7,15.588830008453623
2015-04-18,8,16.140789017423128
2015-04-18,9,18.07333832594889
2015-04-18,10,20.75143806336205
2015-04-18,11,9.779715183773392
2015-04-18,12,13.251170165803927
2015-04-18,13,14.155948586828709
2015-04-18,14,20.53906921697525
2015-04-18,15,25.28689002882861
2015-04-18,16,26.37760315707653
2015-04-18,17,21.57664196980909
2015-04-18,18,26.683989193777663
2015-04-18,19,24.852894456902582
2015-04-18,20,23.56513446515155
2015-04-18,21,27.43583162691001
2015-04-18,22,27.692472306302616
2015-04-18,23,23.05499904933299
2015-04-19,0,22.148204389629733
2015-04-19,1,15.85939614276845
2015-04-19,2,13.192739352947129
2015-04-19,3,18.393324482155265
2015-04-19,4,19.76271899779516
2015-04-19,5,18.37190200975808
2015-04-19,6,10.64711784789571
2015-04-19,7,16.65249812134055
2015-04-19,8,11.33923713904527
2015-04-19,9,11.886383193115392
2015-04-19,10,13.25490090862581
2015-04-19,11,16.743903718950524
2015-04-19,12,16.707205579053813
2015-04-19,13,13.681947582336258
2015-04-19,14,16.852058579708864
2015-04-19,15,17.4246463443209
2015-04-19,16,23.69925104319805
2015-04-19,17,26.39592564015944
2015-04-19,18,17.736378732564898
2015-04-19,19,23.17176726095653
2015-04-19,20,27.06006772745524
2015-04-19,21,25.5047422777908
2015-04-19,22,28.22565110175376
2015-04-19,23,24.959494234202896
2015-04-20,0,25.16269685308012
2015-04-20,1,22.637075903868823
2015-04-20,2,19.55799739706012
2015-04-20,3,14.067876467958245
2015-04-20,4,16.80664588552058
2015-04-20,5,12.10588431558626
2015-04-20,6,10.428373335920664
2015-04-20,7,15.5486096611029
2015-04-20,8,10.115674915703323
2015-04-20,9,7.672699671992952
2015-04-20,10,7.0443710769599095
2015-04-20,11,7.479251199329133
2015-04-20,12,9.080877878247303
2015-04-20,13,15.939771462535257
2015-04-20,14,15.048801895892868
2015-04-20,15,13.91496006219309
2015-04-20,16,17.159196801230724
2015-04-20,17,18.138564572127628
2015-04-20,18,17.7880482502477
2015-04-20,19,22.890819500191803
2015-04-20,20,18.757056673468107
2015-04-20,21,19.461956700071465
2015-04-20,22,20.07910018857685
2015-04-20,23,18.57969451314537
2015-04-21,0,19.03395271431568
2015-04-21,1,15.946697611702962
2015-04-21,2,19.052594796738752
2015-04-21,3,13.765922905922956
2015-04-21,4,12.795531363795812
2015-04-21,5,14.427593397490991
2015-04-21,6,12.310255658775947
2015-04-21,7,11.518777758201766
2015-04-21,8,12.10700370471882
2015-04-21,9,11.532168636619003
2015-04-21,10,10.246658484614937
2015-04-21,11,14.302145230531226
2015-04-21,12,12.56238979950103
2015-04-21,13,12.732506265573472
2015-04-21,14,15.468719360375374
2015-04-21,15,16.76058819007463
2015-04-21,16,14.976379535213956
2015-04-21,17,19.699781666694985
2015-04-21,18,18.60962095284373
2015-04-21,19,19.27531208969168
2015-04-21,20,24.683174713276248
2015-04-21,21,22.70686707494743
2015-04-21,22,22.762688874521903
2015-04-21,23,20.80711650128587
2015-04-22,0,21.8647673721878
2015-04-22,1,14.921752246683138
2015-04-22,2,16.367050589024764
2015-04-22,3,17.320395193399214
2015-04-22,4,15.500613997324846
2015-04-22,5,16.131149041030152
2015-04-22,6,12.857263347416986
2015-04-22,7,17.353556187612078
2015-04-22,8,13.81529856061034
2015-04-22,9,14.328130428072374
2015-04-22,10,15.430886562125387
2015-04-22,11,16.166619522942927
2015-04-22,12,16.579433119358256
2015-04-22,13,17.62289177972506
2015-04-22,14,17.76657487926811
2015-04-22,15,17.638057499398414
2015-04-22,16,25.22254205750666
2015-04-22,17,17.600783302792173
2015-04-22,18,21.5359616546372
2015-04-22,19,24.50014308240597
2015-04-22,20,22.839940222626662
2015-04-22,21,26.670788244131927
2015-04-22,22,20.024563735390423
